type	feature	n	log_odds_weighted	log_odds_weighted_scaled
speech	extollo	1	0.13216289628367	0.20871532126220355
speech	tractabilis	1	0.13216289628367	0.20871532126220355
speech	aequior	1	0.13216289628367	0.20871532126220355
speech	sere	1	0.13216289628367	0.20871532126220355
speech	hyle	1	0.13216289628367	0.20871532126220355
speech	aea	1	0.13216289628367	0.20871532126220355
speech	hostiliter	1	0.13216289628367	0.20871532126220355
speech	hecabus	1	0.13216289628367	0.20871532126220355
speech	furca	1	0.13216289628367	0.20871532126220355
speech	adscendo	1	0.13216289628367	0.20871532126220355
speech	hyllus	1	0.13216289628367	0.20871532126220355
speech	hodites	1	0.13216289628367	0.20871532126220355
speech	europe	1	0.13216289628367	0.20871532126220355
speech	euandria	1	0.13216289628367	0.20871532126220355
speech	expostus	1	0.13216289628367	0.20871532126220355
speech	exprobro	1	0.13216289628367	0.20871532126220355
speech	hectoreis	1	0.13216289628367	0.20871532126220355
speech	expugnabilis	1	0.13216289628367	0.20871532126220355
speech	hamadryas	1	0.13216289628367	0.20871532126220355
speech	geloni	1	0.13216289628367	0.20871532126220355
speech	gargaphia	1	0.13216289628367	0.20871532126220355
speech	haudeo	1	0.13216289628367	0.20871532126220355
speech	sendo	1	0.13216289628367	0.20871532126220355
speech	gangeticus	1	0.13216289628367	0.20871532126220355
speech	adcresco	1	0.13216289628367	0.20871532126220355
speech	adcliuis	1	0.13216289628367	0.20871532126220355
speech	sardes	1	0.13216289628367	0.20871532126220355
speech	aequatus	1	0.13216289628367	0.20871532126220355
speech	gallus	1	0.13216289628367	0.20871532126220355
speech	seruatrex	1	0.13216289628367	0.20871532126220355
speech	gaetuli	1	0.13216289628367	0.20871532126220355
speech	scyrus	1	0.13216289628367	0.20871532126220355
speech	hyacinthus	1	0.13216289628367	0.20871532126220355
speech	hydrus	1	0.13216289628367	0.20871532126220355
speech	expectans	1	0.13216289628367	0.20871532126220355
speech	expectao	1	0.13216289628367	0.20871532126220355
speech	strenuus	1	0.13216289628367	0.20871532126220355
speech	seres	1	0.13216289628367	0.20871532126220355
speech	hastatus	1	0.13216289628367	0.20871532126220355
speech	hyder	1	0.13216289628367	0.20871532126220355
speech	hydrum	1	0.13216289628367	0.20871532126220355
speech	furuus	1	0.13216289628367	0.20871532126220355
speech	histrus	1	0.13216289628367	0.20871532126220355
speech	gemebundus	1	0.13216289628367	0.20871532126220355
speech	exhaustus	1	0.13216289628367	0.20871532126220355
speech	fragro	1	0.13216289628367	0.20871532126220355
speech	fremibundus	1	0.13216289628367	0.20871532126220355
speech	uulcanes	1	0.13216289628367	0.20871532126220355
speech	ruptus	1	0.13216289628367	0.20871532126220355
speech	aero	1	0.13216289628367	0.20871532126220355
speech	simulac	1	0.13216289628367	0.20871532126220355
speech	hypsipyles	1	0.13216289628367	0.20871532126220355
speech	acherra	1	0.13216289628367	0.20871532126220355
speech	fragum	1	0.13216289628367	0.20871532126220355
speech	tullius	1	0.13216289628367	0.20871532126220355
speech	tremisceo	1	0.13216289628367	0.20871532126220355
speech	adfrango	1	0.13216289628367	0.20871532126220355
speech	fouea	1	0.13216289628367	0.20871532126220355
speech	excudo	1	0.13216289628367	0.20871532126220355
speech	fortuno	1	0.13216289628367	0.20871532126220355
speech	achais	1	0.13216289628367	0.20871532126220355
speech	achaides	1	0.13216289628367	0.20871532126220355
speech	ruga	1	0.13216289628367	0.20871532126220355
speech	elo	1	0.13216289628367	0.20871532126220355
speech	troezena	1	0.13216289628367	0.20871532126220355
speech	tordo	1	0.13216289628367	0.20871532126220355
speech	fremor	1	0.13216289628367	0.20871532126220355
speech	exsulo	1	0.13216289628367	0.20871532126220355
speech	sason	1	0.13216289628367	0.20871532126220355
speech	sicyon	1	0.13216289628367	0.20871532126220355
speech	acrisioneus	1	0.13216289628367	0.20871532126220355
speech	fulo	1	0.13216289628367	0.20871532126220355
speech	uolutus	1	0.13216289628367	0.20871532126220355
speech	septemgeminus	1	0.13216289628367	0.20871532126220355
speech	septemfluus	1	0.13216289628367	0.20871532126220355
speech	exsibilo	1	0.13216289628367	0.20871532126220355
speech	tribulus	1	0.13216289628367	0.20871532126220355
speech	generosis	1	0.13216289628367	0.20871532126220355
speech	adpositus	1	0.13216289628367	0.20871532126220355
speech	strictus	1	0.13216289628367	0.20871532126220355
speech	scrutator	1	0.13216289628367	0.20871532126220355
speech	euiscero	1	0.13216289628367	0.20871532126220355
speech	silendus	1	0.13216289628367	0.20871532126220355
speech	hispana	1	0.13216289628367	0.20871532126220355
speech	ustus	1	0.13216289628367	0.20871532126220355
speech	hiberia	1	0.13216289628367	0.20871532126220355
speech	orodes	1	0.13216289628367	0.20871532126220355
speech	iasius	1	0.13216289628367	0.20871532126220355
speech	porgo	1	0.13216289628367	0.20871532126220355
speech	menela	1	0.13216289628367	0.20871532126220355
speech	pluuius	1	0.13216289628367	0.20871532126220355
speech	memphis	1	0.13216289628367	0.20871532126220355
speech	conspecio	1	0.13216289628367	0.20871532126220355
speech	melanthus	1	0.13216289628367	0.20871532126220355
speech	megareus	1	0.13216289628367	0.20871532126220355
speech	medus	1	0.13216289628367	0.20871532126220355
speech	polyxenus	1	0.13216289628367	0.20871532126220355
speech	mediusue	1	0.13216289628367	0.20871532126220355
speech	mediocris	1	0.13216289628367	0.20871532126220355
speech	medicabilis	1	0.13216289628367	0.20871532126220355
speech	contextus	1	0.13216289628367	0.20871532126220355
speech	populo	1	0.13216289628367	0.20871532126220355
speech	contiguus	1	0.13216289628367	0.20871532126220355
speech	bacatus	1	0.13216289628367	0.20871532126220355
speech	monoecus	1	0.13216289628367	0.20871532126220355
speech	portandus	1	0.13216289628367	0.20871532126220355
speech	conubiisue	1	0.13216289628367	0.20871532126220355
speech	marcor	1	0.13216289628367	0.20871532126220355
speech	conuiua	1	0.13216289628367	0.20871532126220355
speech	marcia	1	0.13216289628367	0.20871532126220355
speech	marathonius	1	0.13216289628367	0.20871532126220355
speech	manuue	1	0.13216289628367	0.20871532126220355
speech	auspex	1	0.13216289628367	0.20871532126220355
speech	maniplis	1	0.13216289628367	0.20871532126220355
speech	maledictum	1	0.13216289628367	0.20871532126220355
speech	maledico	1	0.13216289628367	0.20871532126220355
speech	potitius	1	0.13216289628367	0.20871532126220355
speech	aunus	1	0.13216289628367	0.20871532126220355
speech	magniloquus	1	0.13216289628367	0.20871532126220355
speech	menoeceu	1	0.13216289628367	0.20871532126220355
speech	plumeus	1	0.13216289628367	0.20871532126220355
speech	merco	1	0.13216289628367	0.20871532126220355
speech	consentio	1	0.13216289628367	0.20871532126220355
speech	bisulcus	1	0.13216289628367	0.20871532126220355
speech	condenso	1	0.13216289628367	0.20871532126220355
speech	condicio	1	0.13216289628367	0.20871532126220355
speech	mollesco	1	0.13216289628367	0.20871532126220355
speech	bistonae	1	0.13216289628367	0.20871532126220355
speech	symaethius	1	0.13216289628367	0.20871532126220355
speech	confertus	1	0.13216289628367	0.20871532126220355
speech	confio	1	0.13216289628367	0.20871532126220355
speech	mitior	1	0.13216289628367	0.20871532126220355
speech	pilo	1	0.13216289628367	0.20871532126220355
speech	confusus	1	0.13216289628367	0.20871532126220355
speech	bifrons	1	0.13216289628367	0.20871532126220355
speech	congrego	1	0.13216289628367	0.20871532126220355
speech	bifor	1	0.13216289628367	0.20871532126220355
speech	bifidus	1	0.13216289628367	0.20871532126220355
speech	coniunctior	1	0.13216289628367	0.20871532126220355
speech	coniunctus	1	0.13216289628367	0.20871532126220355
speech	pitthea	1	0.13216289628367	0.20871532126220355
speech	uenilia	1	0.13216289628367	0.20871532126220355
speech	uenieo	1	0.13216289628367	0.20871532126220355
speech	midea	1	0.13216289628367	0.20871532126220355
speech	bellor	1	0.13216289628367	0.20871532126220355
speech	belligera	1	0.13216289628367	0.20871532126220355
speech	bellax	1	0.13216289628367	0.20871532126220355
speech	conquiro	1	0.13216289628367	0.20871532126220355
speech	planissimus	1	0.13216289628367	0.20871532126220355
speech	belis	1	0.13216289628367	0.20871532126220355
speech	plataeae	1	0.13216289628367	0.20871532126220355
speech	bebrycus	1	0.13216289628367	0.20871532126220355
speech	aulides	1	0.13216289628367	0.20871532126220355
speech	maeonii	1	0.13216289628367	0.20871532126220355
speech	maenas	1	0.13216289628367	0.20871532126220355
speech	praesentus	1	0.13216289628367	0.20871532126220355
speech	atlanta	1	0.13216289628367	0.20871532126220355
speech	atinus	1	0.13216289628367	0.20871532126220355
speech	thebani	1	0.13216289628367	0.20871532126220355
speech	praeualidus	1	0.13216289628367	0.20871532126220355
speech	crudele	1	0.13216289628367	0.20871532126220355
speech	athamanta	1	0.13216289628367	0.20871532126220355
speech	liberior	1	0.13216289628367	0.20871532126220355
speech	atalanta	1	0.13216289628367	0.20871532126220355
speech	crux	1	0.13216289628367	0.20871532126220355
speech	pretiosus	1	0.13216289628367	0.20871532126220355
speech	rictum	1	0.13216289628367	0.20871532126220355
speech	lethaeum	1	0.13216289628367	0.20871532126220355
speech	cumanus	1	0.13216289628367	0.20871532126220355
speech	proauo	1	0.13216289628367	0.20871532126220355
speech	lenimen	1	0.13216289628367	0.20871532126220355
speech	probrum	1	0.13216289628367	0.20871532126220355
speech	lemniades	1	0.13216289628367	0.20871532126220355
speech	assiduus	1	0.13216289628367	0.20871532126220355
speech	leleges	1	0.13216289628367	0.20871532126220355
speech	lelegeius	1	0.13216289628367	0.20871532126220355
speech	cupitus	1	0.13216289628367	0.20871532126220355
speech	lectissimus	1	0.13216289628367	0.20871532126220355
speech	lechaeus	1	0.13216289628367	0.20871532126220355
speech	curetas	1	0.13216289628367	0.20871532126220355
speech	aspis	1	0.13216289628367	0.20871532126220355
speech	laurigeo	1	0.13216289628367	0.20871532126220355
speech	proco	1	0.13216289628367	0.20871532126220355
speech	uitrum	1	0.13216289628367	0.20871532126220355
speech	asopos	1	0.13216289628367	0.20871532126220355
speech	praesepium	1	0.13216289628367	0.20871532126220355
speech	crispinus	1	0.13216289628367	0.20871532126220355
speech	praecellens	1	0.13216289628367	0.20871532126220355
speech	praescio	1	0.13216289628367	0.20871532126220355
speech	praecido	1	0.13216289628367	0.20871532126220355
speech	teter	1	0.13216289628367	0.20871532126220355
speech	suppedito	1	0.13216289628367	0.20871532126220355
speech	lyncus	1	0.13216289628367	0.20871532126220355
speech	lynca	1	0.13216289628367	0.20871532126220355
speech	lydius	1	0.13216289628367	0.20871532126220355
speech	corythum	1	0.13216289628367	0.20871532126220355
speech	corytum	1	0.13216289628367	0.20871532126220355
speech	luxuries	1	0.13216289628367	0.20871532126220355
speech	cothurnus	1	0.13216289628367	0.20871532126220355
speech	lustramen	1	0.13216289628367	0.20871532126220355
speech	crabro	1	0.13216289628367	0.20871532126220355
speech	praeditus	1	0.13216289628367	0.20871532126220355
speech	lustralis	1	0.13216289628367	0.20871532126220355
speech	teucrius	1	0.13216289628367	0.20871532126220355
speech	uelifer	1	0.13216289628367	0.20871532126220355
speech	lue	1	0.13216289628367	0.20871532126220355
speech	praedurus	1	0.13216289628367	0.20871532126220355
speech	praeeo	1	0.13216289628367	0.20871532126220355
speech	creio	1	0.13216289628367	0.20871532126220355
speech	lucror	1	0.13216289628367	0.20871532126220355
speech	praefulguro	1	0.13216289628367	0.20871532126220355
speech	praegnas	1	0.13216289628367	0.20871532126220355
speech	attremo	1	0.13216289628367	0.20871532126220355
speech	uectum	1	0.13216289628367	0.20871532126220355
speech	cressa	1	0.13216289628367	0.20871532126220355
speech	cretheius	1	0.13216289628367	0.20871532126220355
speech	uisco	1	0.13216289628367	0.20871532126220355
speech	liternum	1	0.13216289628367	0.20871532126220355
speech	bitiae	1	0.13216289628367	0.20871532126220355
speech	monstrosus	1	0.13216289628367	0.20871532126220355
speech	profanatus	1	0.13216289628367	0.20871532126220355
speech	nysa	1	0.13216289628367	0.20871532126220355
speech	obtundo	1	0.13216289628367	0.20871532126220355
speech	paphius	1	0.13216289628367	0.20871532126220355
speech	obtexo	1	0.13216289628367	0.20871532126220355
speech	tanais	1	0.13216289628367	0.20871532126220355
speech	paraetonius	1	0.13216289628367	0.20871532126220355
speech	parcis	1	0.13216289628367	0.20871532126220355
speech	tartessia	1	0.13216289628367	0.20871532126220355
speech	parrhasii	1	0.13216289628367	0.20871532126220355
speech	parthenopaee	1	0.13216289628367	0.20871532126220355
speech	oblitus	1	0.13216289628367	0.20871532126220355
speech	parthi	1	0.13216289628367	0.20871532126220355
speech	circumflecto	1	0.13216289628367	0.20871532126220355
speech	oblectamen	1	0.13216289628367	0.20871532126220355
speech	obambulo	1	0.13216289628367	0.20871532126220355
speech	circumspecto	1	0.13216289628367	0.20871532126220355
speech	montiuagus	1	0.13216289628367	0.20871532126220355
speech	patricius	1	0.13216289628367	0.20871532126220355
speech	cissei	1	0.13216289628367	0.20871532126220355
speech	carambin	1	0.13216289628367	0.20871532126220355
speech	numquamnus	1	0.13216289628367	0.20871532126220355
speech	numidae	1	0.13216289628367	0.20871532126220355
speech	numida	1	0.13216289628367	0.20871532126220355
speech	capitolinus	1	0.13216289628367	0.20871532126220355
speech	pegasus	1	0.13216289628367	0.20871532126220355
speech	peleius	1	0.13216289628367	0.20871532126220355
speech	pella	1	0.13216289628367	0.20871532126220355
speech	clarior	1	0.13216289628367	0.20871532126220355
speech	clarissimus	1	0.13216289628367	0.20871532126220355
speech	claro	1	0.13216289628367	0.20871532126220355
speech	penelope	1	0.13216289628367	0.20871532126220355
speech	panthu	1	0.13216289628367	0.20871532126220355
speech	panthera	1	0.13216289628367	0.20871532126220355
speech	cicatrix	1	0.13216289628367	0.20871532126220355
speech	octauus	1	0.13216289628367	0.20871532126220355
speech	ornyto	1	0.13216289628367	0.20871532126220355
speech	osirim	1	0.13216289628367	0.20871532126220355
speech	tanton	1	0.13216289628367	0.20871532126220355
speech	tanto	1	0.13216289628367	0.20871532126220355
speech	pacalis	1	0.13216289628367	0.20871532126220355
speech	pacatus	1	0.13216289628367	0.20871532126220355
speech	orbatus	1	0.13216289628367	0.20871532126220355
speech	uesulus	1	0.13216289628367	0.20871532126220355
speech	certatus	1	0.13216289628367	0.20871532126220355
speech	pacifer	1	0.13216289628367	0.20871532126220355
speech	celta	1	0.13216289628367	0.20871532126220355
speech	celsior	1	0.13216289628367	0.20871532126220355
speech	opprobrium	1	0.13216289628367	0.20871532126220355
speech	ceston	1	0.13216289628367	0.20871532126220355
speech	ceyce	1	0.13216289628367	0.20871532126220355
speech	onchestius	1	0.13216289628367	0.20871532126220355
speech	palates	1	0.13216289628367	0.20871532126220355
speech	palladia	1	0.13216289628367	0.20871532126220355
speech	cecrope	1	0.13216289628367	0.20871532126220355
speech	pallados	1	0.13216289628367	0.20871532126220355
speech	olenides	1	0.13216289628367	0.20871532126220355
speech	pallene	1	0.13216289628367	0.20871532126220355
speech	cautior	1	0.13216289628367	0.20871532126220355
speech	oenomaus	1	0.13216289628367	0.20871532126220355
speech	palmifer	1	0.13216289628367	0.20871532126220355
speech	choaspes	1	0.13216289628367	0.20871532126220355
speech	odorus	1	0.13216289628367	0.20871532126220355
speech	panis	1	0.13216289628367	0.20871532126220355
speech	panope	1	0.13216289628367	0.20871532126220355
speech	claudius	1	0.13216289628367	0.20871532126220355
speech	clausi	1	0.13216289628367	0.20871532126220355
speech	peraro	1	0.13216289628367	0.20871532126220355
speech	peruigilis	1	0.13216289628367	0.20871532126220355
speech	nautes	1	0.13216289628367	0.20871532126220355
speech	columen	1	0.13216289628367	0.20871532126220355
speech	naupliades	1	0.13216289628367	0.20871532126220355
speech	combibo	1	0.13216289628367	0.20871532126220355
speech	uereo	1	0.13216289628367	0.20871532126220355
speech	comitas	1	0.13216289628367	0.20871532126220355
speech	nasamones	1	0.13216289628367	0.20871532126220355
